Variable i,Variable j,Time lag of i,Link type i --- j,Link value
speed,closeTeams_2,3,-->,0.016972
speed,closeTeams_3,0,o-o,-0.20743
speed,closeTeams_3,1,-->,-0.034466
speed,closeTeams_4,0,o-o,-0.18544
speed,closeTeams_4,1,-->,-0.021476
speed,closeTeams_4,4,-->,-0.018201
speed,closeTeams_5,0,o-o,-0.14838
speed,closeTeams_5,4,-->,-0.018232
speed,closeTeams_6,0,o-o,-0.096772
speed,closeTeams_6,2,-->,-0.016603
speed,closeTeams_6,4,-->,-0.018976
speed,closeTeams_7,0,o-o,-0.055709
speed,closeTeams_8,0,o-o,-0.029575
speed,distantTeams_1,0,o-o,-0.080698
speed,distantTeams_2,0,o-o,-0.01336
speed,distantTeams_2,4,-->,-0.014095
speed,distantTeams_3,0,o-o,-0.013516
speed,distantTeams_3,4,-->,-0.017068
speed,distantTeams_3,5,-->,-0.013937
speed,distantTeams_5,0,o-o,0.02947
speed,distantTeams_6,0,o-o,0.10226
speed,distantTeams_7,0,o-o,0.16921
speed,distantTeams_8,0,o-o,0.19792
speed,distantTeams_8,1,-->,0.022691
speed,distantTeams_8,3,-->,-0.021213
speed,distantTeams_8,5,-->,0.017957
speed,distantTeams_9,0,o-o,0.19882
speed,distantTeams_9,1,-->,0.014455
speed,distantTeams_9,3,-->,-0.028758
speed,distantTeams_9,4,-->,-0.016954
speed,distantTeams_10,0,o-o,0.15883
speed,distantTeams_10,1,-->,-0.014587
speed,distantTeams_10,3,-->,-0.033305
speed,distantTeams_10,4,-->,-0.017966
speed,distantTeams_10,5,-->,-0.021013
speed,closeOps_1,0,o-o,-0.1252
speed,closeOps_1,1,-->,-0.020123
speed,closeOps_1,5,-->,-0.013432
speed,closeOps_2,0,o-o,-0.21052
speed,closeOps_2,1,-->,-0.014072
speed,closeOps_2,3,-->,0.023101
speed,closeOps_3,0,o-o,-0.20235
speed,closeOps_3,1,-->,-0.013535
speed,closeOps_3,3,-->,0.027262
speed,closeOps_4,0,o-o,-0.16125
speed,closeOps_5,0,o-o,-0.12503
speed,closeOps_5,5,-->,-0.01336
speed,closeOps_6,0,o-o,-0.10561
speed,closeOps_7,0,o-o,-0.082799
speed,closeOps_8,0,o-o,-0.048972
speed,closeOps_9,0,o-o,-0.015658
speed,distantOps_1,0,o-o,0.018577
speed,distantOps_1,2,-->,-0.03033
speed,distantOps_1,4,-->,0.012999
speed,distantOps_2,0,o-o,0.022851
speed,distantOps_2,2,-->,-0.019577
speed,distantOps_2,4,-->,0.014712
speed,distantOps_3,1,-->,0.02676
speed,distantOps_3,3,-->,0.01705
speed,distantOps_3,4,-->,0.01387
speed,distantOps_3,5,-->,0.013113
speed,distantOps_4,0,o-o,0.02397
speed,distantOps_4,1,-->,0.015405
speed,distantOps_4,4,-->,0.01545
speed,distantOps_5,0,o-o,0.062319
speed,distantOps_5,2,-->,0.032364
speed,distantOps_6,0,o-o,0.10774
speed,distantOps_6,2,-->,0.023874
speed,distantOps_6,3,-->,0.018243
speed,distantOps_7,0,o-o,0.15211
speed,distantOps_8,0,o-o,0.17324
speed,distantOps_9,0,o-o,0.21988
speed,distantOps_9,1,-->,0.020721
speed,distantOps_9,2,-->,0.01329
speed,distantOps_9,3,-->,-0.014884
speed,distantOps_10,0,o-o,0.22265
speed,distantOps_10,1,-->,0.017661
speed,distantOps_10,3,-->,-0.013092
speed,distantOps_11,0,o-o,0.082642
speed,distantOps_11,2,-->,0.017722
direction,team,4,-->,0.014086
direction,coordinate_x,1,-->,0.015549
direction,coordinate_x,2,-->,0.017633
direction,coordinate_x,4,-->,-0.013287
direction,coordinate_y,1,-->,-0.020671
direction,coordinate_y,2,-->,0.021222
direction,coordinate_y,3,-->,0.018932
direction,speed,1,-->,0.019778
direction,direction,1,-->,0.12748
direction,direction,2,-->,0.072937
direction,direction,3,-->,0.11226
direction,direction,4,-->,0.095075
direction,direction,5,-->,0.066595
direction,closeTeams_2,0,o-o,0.021236
direction,closeTeams_2,1,-->,-0.016176
direction,closeTeams_2,2,-->,0.017013
direction,closeTeams_3,0,o-o,0.02879
direction,closeTeams_3,1,-->,-0.015352
direction,closeTeams_3,2,-->,0.018683
direction,closeTeams_4,0,o-o,0.033587
direction,closeTeams_4,4,-->,0.019519
direction,closeTeams_5,0,o-o,0.030632
direction,closeTeams_5,4,-->,0.014936
direction,closeTeams_7,2,-->,-0.018457
direction,distantTeams_2,0,o-o,0.020295
direction,distantTeams_2,2,-->,-0.015592
direction,distantTeams_2,3,-->,0.017034
direction,distantTeams_4,2,-->,0.018766
direction,distantTeams_5,2,-->,0.01624
direction,distantTeams_6,0,o-o,-0.019238
direction,distantTeams_7,0,o-o,-0.028312
direction,distantTeams_7,4,-->,-0.02288
direction,distantTeams_8,0,o-o,-0.030671
direction,distantTeams_8,1,-->,0.01462
direction,distantTeams_8,2,-->,-0.017115
direction,distantTeams_9,0,o-o,-0.032401
direction,distantTeams_9,2,-->,-0.015049
direction,distantTeams_10,0,o-o,-0.023484
direction,closeOps_2,0,o-o,0.030421
direction,closeOps_3,0,o-o,0.028334
direction,closeOps_3,1,-->,-0.014425
direction,closeOps_4,0,o-o,0.022179
direction,closeOps_4,5,-->,-0.012928
direction,closeOps_5,4,-->,0.015042
direction,closeOps_6,1,-->,-0.013676
direction,closeOps_10,4,-->,0.016409
direction,distantOps_1,4,-->,-0.01321
direction,distantOps_2,2,-->,0.016062
direction,distantOps_2,4,-->,-0.012934
direction,distantOps_3,2,-->,0.016637
direction,distantOps_4,2,-->,0.01853
direction,distantOps_6,1,-->,0.013969
direction,distantOps_7,4,-->,-0.021553
direction,distantOps_8,0,o-o,-0.019163
direction,distantOps_8,5,-->,0.014751
direction,distantOps_9,0,o-o,-0.022315
direction,distantOps_9,1,-->,0.016417
direction,distantOps_10,0,o-o,-0.022987
direction,distantOps_10,1,-->,0.015596
closeTeams_1,jerseyNumber,1,-->,-0.017896
closeTeams_1,jerseyNumber,2,-->,-0.022249
closeTeams_1,jerseyNumber,3,-->,0.020007
closeTeams_1,team,3,-->,-0.022821
closeTeams_1,team,5,-->,0.023384
closeTeams_1,coordinate_x,4,-->,-0.014114
closeTeams_1,coordinate_x,5,-->,0.013296
closeTeams_1,coordinate_y,4,-->,-0.027627
closeTeams_1,speed,3,-->,0.020074
closeTeams_1,speed,5,-->,0.01445
closeTeams_1,direction,2,-->,0.018867
closeTeams_1,closeTeams_1,1,-->,0.048922
closeTeams_1,closeTeams_1,3,-->,0.022913
closeTeams_1,closeTeams_1,4,-->,0.036444
closeTeams_1,closeTeams_2,0,o-o,0.36905
closeTeams_1,closeTeams_2,1,-->,-0.018494
closeTeams_1,closeTeams_2,5,-->,-0.014108
closeTeams_1,closeTeams_3,0,o-o,0.10889
closeTeams_1,closeTeams_3,4,-->,-0.014369
closeTeams_1,closeTeams_3,5,-->,-0.023146
closeTeams_1,closeTeams_4,2,-->,0.015066
closeTeams_1,closeTeams_4,4,-->,-0.01885
closeTeams_1,closeTeams_5,0,o-o,-0.05249
closeTeams_1,closeTeams_5,4,-->,-0.02366
closeTeams_1,closeTeams_6,0,o-o,-0.038109
closeTeams_1,closeTeams_6,2,-->,0.019344
closeTeams_1,closeTeams_6,4,-->,-0.024421
closeTeams_1,closeTeams_7,0,o-o,-0.015047
closeTeams_1,closeTeams_7,2,-->,0.015068
closeTeams_1,closeTeams_7,4,-->,-0.016664
closeTeams_1,closeTeams_8,1,-->,0.016478
closeTeams_1,closeTeams_9,0,o-o,-0.028878
closeTeams_1,distantTeams_1,0,o-o,-0.043275
closeTeams_1,distantTeams_1,1,-->,0.083109
closeTeams_1,distantTeams_1,2,-->,0.028364
closeTeams_1,distantTeams_1,3,-->,0.019123
closeTeams_1,distantTeams_2,0,o-o,-0.087554
closeTeams_1,distantTeams_2,1,-->,0.019863
closeTeams_1,distantTeams_2,2,-->,0.020532
closeTeams_1,distantTeams_2,3,-->,0.020948
closeTeams_1,distantTeams_2,4,-->,0.024905
closeTeams_1,distantTeams_3,0,o-o,-0.12019
closeTeams_1,distantTeams_3,1,-->,0.013799
closeTeams_1,distantTeams_3,3,-->,0.012873
closeTeams_1,distantTeams_4,0,o-o,-0.13767
closeTeams_1,distantTeams_4,4,-->,0.02179
closeTeams_1,distantTeams_5,0,o-o,-0.064268
closeTeams_1,distantTeams_5,1,-->,-0.016819
closeTeams_1,distantTeams_5,4,-->,0.031866
closeTeams_1,distantTeams_6,0,o-o,0.022154
closeTeams_1,distantTeams_6,4,-->,0.015606
closeTeams_1,distantTeams_6,5,-->,0.013226
closeTeams_1,distantTeams_7,4,-->,0.015209
closeTeams_1,distantTeams_7,5,-->,0.01504
closeTeams_1,distantTeams_8,0,o-o,-0.043114
closeTeams_1,distantTeams_8,4,-->,0.016287
closeTeams_1,distantTeams_9,0,o-o,-0.23161
closeTeams_1,distantTeams_9,1,-->,0.02085
closeTeams_1,distantTeams_9,4,-->,0.037344
closeTeams_1,distantTeams_10,0,o-o,-0.6527
closeTeams_1,distantTeams_10,1,-->,0.04643
closeTeams_1,distantTeams_10,2,-->,0.018998
closeTeams_1,distantTeams_10,4,-->,0.019716
closeTeams_1,distantTeams_10,5,-->,0.037603
closeTeams_1,closeOps_1,0,o-o,0.17301
closeTeams_1,closeOps_1,1,-->,-0.04515
closeTeams_1,closeOps_2,0,o-o,0.30167
closeTeams_1,closeOps_2,1,-->,-0.027247
closeTeams_1,closeOps_2,2,-->,-0.013372
closeTeams_1,closeOps_2,5,-->,-0.01555
closeTeams_1,closeOps_3,0,o-o,0.24723
closeTeams_1,closeOps_3,4,-->,-0.018942
closeTeams_1,closeOps_3,5,-->,-0.019028
closeTeams_1,closeOps_4,0,o-o,0.1681
closeTeams_1,closeOps_4,5,-->,-0.026634
closeTeams_1,closeOps_5,0,o-o,0.11851
closeTeams_1,closeOps_5,4,-->,-0.015507
closeTeams_1,closeOps_5,5,-->,-0.02112
closeTeams_1,closeOps_6,0,o-o,0.079026
closeTeams_1,closeOps_6,4,-->,-0.015823
closeTeams_1,closeOps_6,5,-->,-0.020055
closeTeams_1,closeOps_7,0,o-o,0.043647
closeTeams_1,distantOps_1,0,o-o,-0.032334
closeTeams_1,distantOps_1,1,-->,-0.035936
closeTeams_1,distantOps_1,4,-->,0.013936
closeTeams_1,distantOps_2,0,o-o,-0.025345
closeTeams_1,distantOps_2,1,-->,-0.018938
closeTeams_1,distantOps_3,0,o-o,0.018584
closeTeams_1,distantOps_3,1,-->,-0.016806
closeTeams_1,distantOps_4,0,o-o,0.069176
closeTeams_1,distantOps_4,2,-->,-0.01314
closeTeams_1,distantOps_4,3,-->,-0.013385
closeTeams_1,distantOps_5,0,o-o,0.043902
closeTeams_1,distantOps_6,5,-->,0.016132
closeTeams_1,distantOps_7,0,o-o,-0.093435
closeTeams_1,distantOps_7,3,-->,-0.01419
closeTeams_1,distantOps_8,0,o-o,-0.15343
closeTeams_1,distantOps_8,3,-->,-0.017177
closeTeams_1,distantOps_8,5,-->,0.015346
closeTeams_1,distantOps_9,0,o-o,-0.24058
closeTeams_1,distantOps_9,1,-->,0.020222
closeTeams_1,distantOps_9,4,-->,0.021557
closeTeams_1,distantOps_9,5,-->,0.01464
closeTeams_1,distantOps_10,0,o-o,-0.31912
closeTeams_1,distantOps_10,1,-->,0.030498
closeTeams_1,distantOps_10,2,-->,0.020952
closeTeams_1,distantOps_10,4,-->,0.023615
closeTeams_1,distantOps_10,5,-->,0.044046
closeTeams_1,distantOps_11,0,o-o,-0.23611
closeTeams_1,distantOps_11,1,-->,0.027012
closeTeams_1,distantOps_11,4,-->,0.021787
closeTeams_1,distantOps_11,5,-->,0.032804
closeTeams_2,jerseyNumber,2,-->,-0.013149
closeTeams_2,team,1,-->,0.018991
closeTeams_2,team,2,-->,0.016204
closeTeams_2,team,4,-->,0.019607
closeTeams_2,coordinate_y,5,-->,0.019993
closeTeams_2,speed,1,-->,-0.01852
closeTeams_2,speed,3,-->,0.025067
closeTeams_2,direction,1,-->,-0.017261
closeTeams_2,direction,4,-->,-0.018021
closeTeams_2,closeTeams_1,3,-->,-0.020834
closeTeams_2,closeTeams_1,5,-->,-0.016263
closeTeams_2,closeTeams_2,1,-->,0.0276
closeTeams_2,closeTeams_2,3,-->,0.014875
closeTeams_2,closeTeams_2,4,-->,0.026698
closeTeams_2,closeTeams_3,0,o-o,0.56182
closeTeams_2,closeTeams_3,3,-->,0.013451
closeTeams_2,closeTeams_3,5,-->,-0.014557
closeTeams_2,closeTeams_4,0,o-o,0.31705
closeTeams_2,closeTeams_4,1,-->,-0.019617
closeTeams_2,closeTeams_4,4,-->,-0.017298
closeTeams_2,closeTeams_5,0,o-o,0.14866
closeTeams_2,closeTeams_5,4,-->,-0.020142
closeTeams_2,closeTeams_5,5,-->,-0.02198
closeTeams_2,closeTeams_6,0,o-o,0.050312
closeTeams_2,closeTeams_6,1,-->,0.028555
closeTeams_2,closeTeams_6,3,-->,-0.017105
closeTeams_2,closeTeams_6,4,-->,-0.015279
closeTeams_2,closeTeams_6,5,-->,-0.024521
closeTeams_2,closeTeams_7,3,-->,-0.016374
closeTeams_2,closeTeams_8,0,o-o,-0.014677
closeTeams_2,closeTeams_9,0,o-o,-0.024739
closeTeams_2,closeTeams_10,0,o-o,-0.018069
closeTeams_2,distantTeams_1,0,o-o,-0.017648
closeTeams_2,distantTeams_1,1,-->,0.019254
closeTeams_2,distantTeams_1,2,-->,-0.021456
closeTeams_2,distantTeams_1,4,-->,0.013421
closeTeams_2,distantTeams_2,0,o-o,-0.074677
closeTeams_2,distantTeams_2,2,-->,-0.020356
closeTeams_2,distantTeams_2,4,-->,0.020325
closeTeams_2,distantTeams_3,0,o-o,-0.035648
closeTeams_2,distantTeams_3,2,-->,-0.018317
closeTeams_2,distantTeams_4,0,o-o,0.021834
closeTeams_2,distantTeams_4,3,-->,0.026077
closeTeams_2,distantTeams_4,5,-->,-0.015295
closeTeams_2,distantTeams_5,0,o-o,0.04991
closeTeams_2,distantTeams_5,3,-->,0.025143
closeTeams_2,distantTeams_6,0,o-o,-0.032207
closeTeams_2,distantTeams_6,4,-->,0.013595
closeTeams_2,distantTeams_6,5,-->,0.016978
closeTeams_2,distantTeams_7,0,o-o,-0.23742
closeTeams_2,distantTeams_8,0,o-o,-0.46027
closeTeams_2,distantTeams_8,2,-->,-0.017838
closeTeams_2,distantTeams_8,4,-->,0.015212
closeTeams_2,distantTeams_9,0,o-o,-0.85384
closeTeams_2,distantTeams_9,1,-->,0.031695
closeTeams_2,distantTeams_9,2,-->,0.031437
closeTeams_2,distantTeams_9,4,-->,0.039169
closeTeams_2,distantTeams_10,0,o-o,-0.57561
closeTeams_2,distantTeams_10,2,-->,0.02452
closeTeams_2,distantTeams_10,3,-->,0.019988
closeTeams_2,distantTeams_10,4,-->,0.02489
closeTeams_2,distantTeams_10,5,-->,0.02904
closeTeams_2,closeOps_1,0,o-o,0.25911
closeTeams_2,closeOps_1,4,-->,-0.020236
closeTeams_2,closeOps_2,0,o-o,0.45423
closeTeams_2,closeOps_2,1,-->,-0.026589
closeTeams_2,closeOps_2,2,-->,-0.016015
closeTeams_2,closeOps_2,3,-->,-0.013052
closeTeams_2,closeOps_3,0,o-o,0.44392
closeTeams_2,closeOps_3,2,-->,-0.014641
closeTeams_2,closeOps_3,3,-->,-0.01468
closeTeams_2,closeOps_4,0,o-o,0.35325
closeTeams_2,closeOps_4,5,-->,-0.022877
closeTeams_2,closeOps_5,0,o-o,0.26901
closeTeams_2,closeOps_5,4,-->,-0.015892
closeTeams_2,closeOps_5,5,-->,-0.021269
closeTeams_2,closeOps_6,0,o-o,0.17356
closeTeams_2,closeOps_6,3,-->,-0.018197
closeTeams_2,closeOps_6,4,-->,-0.02693
closeTeams_2,closeOps_6,5,-->,-0.025115
closeTeams_2,closeOps_7,0,o-o,0.094042
closeTeams_2,closeOps_7,4,-->,-0.014566
closeTeams_2,closeOps_7,5,-->,-0.014263
closeTeams_2,closeOps_8,0,o-o,0.034689
closeTeams_2,closeOps_8,5,-->,-0.014224
closeTeams_2,closeOps_9,1,-->,0.019278
closeTeams_2,distantOps_1,0,o-o,0.030707
closeTeams_2,distantOps_2,0,o-o,0.01804
closeTeams_2,distantOps_2,1,-->,-0.013435
closeTeams_2,distantOps_2,3,-->,0.014063
closeTeams_2,distantOps_3,0,o-o,0.061836
closeTeams_2,distantOps_3,1,-->,-0.023827
closeTeams_2,distantOps_3,4,-->,-0.013977
closeTeams_2,distantOps_4,0,o-o,0.094262
closeTeams_2,distantOps_4,2,-->,-0.017142
closeTeams_2,distantOps_5,0,o-o,0.013936
closeTeams_2,distantOps_5,1,-->,-0.016065
closeTeams_2,distantOps_5,2,-->,-0.024056
closeTeams_2,distantOps_6,0,o-o,-0.10354
closeTeams_2,distantOps_6,2,-->,-0.017271
closeTeams_2,distantOps_6,5,-->,0.019107
closeTeams_2,distantOps_7,0,o-o,-0.24454
closeTeams_2,distantOps_7,5,-->,0.018335
closeTeams_2,distantOps_8,0,o-o,-0.32299
closeTeams_2,distantOps_9,0,o-o,-0.43368
closeTeams_2,distantOps_9,1,-->,0.020781
closeTeams_2,distantOps_9,4,-->,0.015068
closeTeams_2,distantOps_9,5,-->,0.021754
closeTeams_2,distantOps_10,0,o-o,-0.47349
closeTeams_2,distantOps_10,1,-->,0.038495
closeTeams_2,distantOps_10,2,-->,0.0246
closeTeams_2,distantOps_10,3,-->,0.016021
closeTeams_2,distantOps_10,4,-->,0.018773
closeTeams_2,distantOps_10,5,-->,0.017304
closeTeams_2,distantOps_11,0,o-o,-0.30849
closeTeams_2,distantOps_11,4,-->,0.030925
closeTeams_2,distantOps_11,5,-->,0.036127
closeTeams_3,jerseyNumber,1,-->,-0.018432
closeTeams_3,jerseyNumber,2,-->,-0.023757
closeTeams_3,jerseyNumber,3,-->,-0.037559
closeTeams_3,jerseyNumber,4,-->,-0.022517
closeTeams_3,team,2,-->,0.021526
closeTeams_3,team,4,-->,0.036781
closeTeams_3,behaviour,2,-->,-0.018014
closeTeams_3,direction,3,-->,-0.01524
closeTeams_3,closeTeams_1,3,-->,-0.029747
closeTeams_3,closeTeams_1,4,-->,-0.029715
closeTeams_3,closeTeams_2,3,-->,-0.019587
closeTeams_3,closeTeams_3,2,-->,0.020449
closeTeams_3,closeTeams_3,3,-->,0.013564
closeTeams_3,closeTeams_3,4,-->,0.030237
closeTeams_3,closeTeams_4,0,o-o,0.66115
closeTeams_3,closeTeams_4,1,-->,-0.027955
closeTeams_3,closeTeams_4,4,-->,0.014669
closeTeams_3,closeTeams_5,0,o-o,0.39065
closeTeams_3,closeTeams_5,2,-->,-0.020534
closeTeams_3,closeTeams_5,5,-->,-0.016991
closeTeams_3,closeTeams_6,0,o-o,0.19997
closeTeams_3,closeTeams_6,4,-->,-0.016544
closeTeams_3,closeTeams_6,5,-->,-0.028473
closeTeams_3,closeTeams_7,0,o-o,0.064355
closeTeams_3,closeTeams_7,1,-->,-0.021628
closeTeams_3,closeTeams_7,2,-->,-0.013767
closeTeams_3,closeTeams_7,5,-->,-0.020792
closeTeams_3,closeTeams_8,5,-->,-0.01801
closeTeams_3,distantTeams_1,1,-->,0.016629
closeTeams_3,distantTeams_1,4,-->,0.013062
closeTeams_3,distantTeams_2,0,o-o,-0.038889
closeTeams_3,distantTeams_2,2,-->,-0.01661
closeTeams_3,distantTeams_2,3,-->,0.015318
closeTeams_3,distantTeams_3,0,o-o,0.082874
closeTeams_3,distantTeams_3,1,-->,-0.018805
closeTeams_3,distantTeams_3,2,-->,-0.020691
closeTeams_3,distantTeams_4,0,o-o,0.11087
closeTeams_3,distantTeams_5,0,o-o,0.035837
closeTeams_3,distantTeams_5,1,-->,0.02787
closeTeams_3,distantTeams_5,2,-->,0.02056
closeTeams_3,distantTeams_5,4,-->,0.023096
closeTeams_3,distantTeams_5,5,-->,0.02841
closeTeams_3,distantTeams_6,0,o-o,-0.19437
closeTeams_3,distantTeams_6,4,-->,0.022304
closeTeams_3,distantTeams_6,5,-->,0.017478
closeTeams_3,distantTeams_7,0,o-o,-0.55454
closeTeams_3,distantTeams_7,2,-->,0.01806
closeTeams_3,distantTeams_8,0,o-o,-0.92599
closeTeams_3,distantTeams_8,1,-->,0.05767
closeTeams_3,distantTeams_8,2,-->,0.038764
closeTeams_3,distantTeams_9,0,o-o,-0.68683
closeTeams_3,distantTeams_9,1,-->,0.04477
closeTeams_3,distantTeams_9,2,-->,0.067146
closeTeams_3,distantTeams_9,3,-->,0.016416
closeTeams_3,distantTeams_10,0,o-o,-0.46355
closeTeams_3,distantTeams_10,2,-->,0.020193
closeTeams_3,distantTeams_10,3,-->,0.029581
closeTeams_3,distantTeams_10,4,-->,0.024548
closeTeams_3,closeOps_1,0,o-o,0.23079
closeTeams_3,closeOps_1,2,-->,-0.022615
closeTeams_3,closeOps_1,5,-->,-0.013461
closeTeams_3,closeOps_2,0,o-o,0.42859
closeTeams_3,closeOps_2,1,-->,-0.030142
closeTeams_3,closeOps_2,2,-->,-0.01611
closeTeams_3,closeOps_2,3,-->,-0.019813
closeTeams_3,closeOps_3,0,o-o,0.48138
closeTeams_3,closeOps_3,1,-->,-0.026613
closeTeams_3,closeOps_3,2,-->,-0.015164
closeTeams_3,closeOps_3,3,-->,-0.024475
closeTeams_3,closeOps_4,0,o-o,0.45115
closeTeams_3,closeOps_4,1,-->,-0.015077
closeTeams_3,closeOps_4,3,-->,-0.019847
closeTeams_3,closeOps_5,0,o-o,0.39541
closeTeams_3,closeOps_5,3,-->,-0.017533
closeTeams_3,closeOps_5,5,-->,-0.016128
closeTeams_3,closeOps_6,0,o-o,0.31275
closeTeams_3,closeOps_6,1,-->,-0.033767
closeTeams_3,closeOps_6,3,-->,-0.029653
closeTeams_3,closeOps_6,4,-->,-0.026234
closeTeams_3,closeOps_6,5,-->,-0.021426
closeTeams_3,closeOps_7,0,o-o,0.20763
closeTeams_3,closeOps_7,1,-->,-0.028485
closeTeams_3,closeOps_7,4,-->,-0.017704
closeTeams_3,closeOps_7,5,-->,-0.01336
closeTeams_3,closeOps_8,0,o-o,0.10731
closeTeams_3,closeOps_8,1,-->,-0.025392
closeTeams_3,closeOps_8,3,-->,-0.018104
closeTeams_3,closeOps_8,5,-->,-0.019076
closeTeams_3,closeOps_9,0,o-o,0.044405
closeTeams_3,closeOps_9,2,-->,-0.014319
closeTeams_3,closeOps_10,0,o-o,0.02529
closeTeams_3,closeOps_11,0,o-o,0.01821
closeTeams_3,closeOps_11,3,-->,0.013193
closeTeams_3,distantOps_1,0,o-o,0.051202
closeTeams_3,distantOps_1,1,-->,0.013884
closeTeams_3,distantOps_1,4,-->,-0.019672
closeTeams_3,distantOps_2,0,o-o,0.03534
closeTeams_3,distantOps_2,4,-->,-0.01719
closeTeams_3,distantOps_3,0,o-o,0.092157
closeTeams_3,distantOps_3,3,-->,-0.013154
closeTeams_3,distantOps_3,4,-->,-0.01521
closeTeams_3,distantOps_4,0,o-o,0.075532
closeTeams_3,distantOps_4,4,-->,-0.014226
closeTeams_3,distantOps_5,0,o-o,-0.066531
closeTeams_3,distantOps_5,2,-->,-0.013672
closeTeams_3,distantOps_6,0,o-o,-0.23617
closeTeams_3,distantOps_6,1,-->,0.025761
closeTeams_3,distantOps_6,2,-->,-0.016863
closeTeams_3,distantOps_6,4,-->,0.01867
closeTeams_3,distantOps_7,0,o-o,-0.3727
closeTeams_3,distantOps_7,1,-->,0.02049
closeTeams_3,distantOps_7,5,-->,0.01876
closeTeams_3,distantOps_8,0,o-o,-0.43347
closeTeams_3,distantOps_8,1,-->,0.030823
closeTeams_3,distantOps_8,5,-->,0.02246
closeTeams_3,distantOps_9,0,o-o,-0.49413
closeTeams_3,distantOps_9,1,-->,0.021494
closeTeams_3,distantOps_9,3,-->,0.014664
closeTeams_3,distantOps_9,5,-->,0.020372
closeTeams_3,distantOps_10,0,o-o,-0.4748
closeTeams_3,distantOps_10,1,-->,0.045
closeTeams_3,distantOps_10,2,-->,0.023172
closeTeams_3,distantOps_10,3,-->,0.03565
closeTeams_3,distantOps_10,4,-->,0.013288
closeTeams_3,distantOps_11,0,o-o,-0.30476
closeTeams_3,distantOps_11,1,-->,0.014417
closeTeams_3,distantOps_11,4,-->,0.023133
closeTeams_3,distantOps_11,5,-->,0.040977
closeTeams_4,jerseyNumber,2,-->,-0.021383
closeTeams_4,jerseyNumber,3,-->,-0.047398
closeTeams_4,jerseyNumber,4,-->,-0.038586
closeTeams_4,team,2,-->,0.023221
closeTeams_4,team,4,-->,0.040273
closeTeams_4,behaviour,5,-->,-0.013638
closeTeams_4,closeTeams_1,1,-->,0.036103
closeTeams_4,closeTeams_1,2,-->,0.02784
closeTeams_4,closeTeams_1,3,-->,-0.015539
closeTeams_4,closeTeams_1,4,-->,-0.031239
closeTeams_4,closeTeams_2,3,-->,-0.024095
closeTeams_4,closeTeams_2,4,-->,-0.02238
closeTeams_4,closeTeams_2,5,-->,0.021045
closeTeams_4,closeTeams_3,1,-->,0.060501
closeTeams_4,closeTeams_3,2,-->,0.02813
closeTeams_4,closeTeams_3,4,-->,-0.016488
closeTeams_4,closeTeams_4,2,-->,0.024774
closeTeams_4,closeTeams_5,0,o-o,0.65075
closeTeams_4,closeTeams_5,5,-->,-0.01629
closeTeams_4,closeTeams_6,0,o-o,0.38519
closeTeams_4,closeTeams_6,1,-->,-0.015609
closeTeams_4,closeTeams_6,3,-->,-0.014064
closeTeams_4,closeTeams_6,4,-->,-0.018016
closeTeams_4,closeTeams_6,5,-->,-0.023296
closeTeams_4,closeTeams_7,0,o-o,0.18353
closeTeams_4,closeTeams_7,1,-->,-0.021073
closeTeams_4,closeTeams_7,2,-->,-0.028289
closeTeams_4,closeTeams_7,3,-->,-0.016062
closeTeams_4,closeTeams_7,4,-->,-0.020627
closeTeams_4,closeTeams_7,5,-->,-0.025301
closeTeams_4,closeTeams_8,0,o-o,0.055298
closeTeams_4,closeTeams_8,2,-->,-0.016195
closeTeams_4,closeTeams_8,5,-->,-0.023674
closeTeams_4,closeTeams_9,5,-->,-0.021189
closeTeams_4,distantTeams_1,0,o-o,-0.013084
closeTeams_4,distantTeams_1,1,-->,0.028824
closeTeams_4,distantTeams_1,4,-->,0.014741
closeTeams_4,distantTeams_2,3,-->,0.016432
closeTeams_4,distantTeams_2,4,-->,0.013506
closeTeams_4,distantTeams_3,0,o-o,0.15367
closeTeams_4,distantTeams_3,1,-->,-0.015088
closeTeams_4,distantTeams_3,2,-->,-0.01697
closeTeams_4,distantTeams_4,0,o-o,0.12235
closeTeams_4,distantTeams_4,2,-->,0.013036
closeTeams_4,distantTeams_4,4,-->,0.019206
closeTeams_4,distantTeams_5,0,o-o,-0.077825
closeTeams_4,distantTeams_5,1,-->,0.04057
closeTeams_4,distantTeams_5,2,-->,0.027496
closeTeams_4,distantTeams_5,3,-->,0.013871
closeTeams_4,distantTeams_5,4,-->,0.028952
closeTeams_4,distantTeams_5,5,-->,0.019208
closeTeams_4,distantTeams_6,0,o-o,-0.46399
closeTeams_4,distantTeams_6,1,-->,-0.013572
closeTeams_4,distantTeams_6,2,-->,0.041331
closeTeams_4,distantTeams_6,4,-->,0.024611
closeTeams_4,distantTeams_6,5,-->,0.020299
closeTeams_4,distantTeams_7,0,o-o,-0.93143
closeTeams_4,distantTeams_7,1,-->,0.047456
closeTeams_4,distantTeams_7,2,-->,0.057743
closeTeams_4,distantTeams_7,3,-->,0.030244
closeTeams_4,distantTeams_8,0,o-o,-0.72202
