Variable i,Variable j,Time lag of i,Link type i --- j,Link value
jerseyNumber,jerseyNumber,1,-->,-0.038469
jerseyNumber,jerseyNumber,2,-->,-0.15949
jerseyNumber,jerseyNumber,3,-->,-0.06651
jerseyNumber,jerseyNumber,4,-->,-0.032949
jerseyNumber,jerseyNumber,5,-->,-0.13186
jerseyNumber,team,0,o-o,0.12321
jerseyNumber,team,3,-->,0.055762
jerseyNumber,team,4,-->,0.023529
jerseyNumber,team,5,-->,-0.03194
jerseyNumber,coordinate_x,0,o-o,-0.028952
jerseyNumber,speed,0,o-o,-0.18199
jerseyNumber,speed,1,-->,0.058323
jerseyNumber,speed,2,-->,0.049788
jerseyNumber,speed,3,-->,-0.02505
jerseyNumber,speed,4,-->,-0.036634
jerseyNumber,closeTeams_1,0,o-o,0.20895
jerseyNumber,closeTeams_1,1,-->,0.021221
jerseyNumber,closeTeams_1,2,-->,-0.030652
jerseyNumber,closeTeams_1,4,-->,-0.02343
jerseyNumber,closeTeams_1,5,-->,-0.043881
jerseyNumber,closeTeams_2,0,o-o,0.24947
jerseyNumber,closeTeams_2,1,-->,-0.022128
jerseyNumber,closeTeams_2,2,-->,-0.093003
jerseyNumber,closeTeams_2,3,-->,-0.035246
jerseyNumber,closeTeams_2,5,-->,-0.029877
jerseyNumber,closeTeams_3,0,o-o,0.24402
jerseyNumber,closeTeams_3,1,-->,-0.035148
jerseyNumber,closeTeams_3,2,-->,-0.096634
jerseyNumber,closeTeams_3,3,-->,-0.028255
jerseyNumber,closeTeams_3,5,-->,-0.022618
jerseyNumber,closeTeams_4,0,o-o,0.21584
jerseyNumber,closeTeams_4,1,-->,-0.045947
jerseyNumber,closeTeams_4,2,-->,-0.097276
jerseyNumber,closeTeams_4,5,-->,-0.033494
jerseyNumber,closeTeams_5,0,o-o,0.17776
jerseyNumber,closeTeams_5,1,-->,-0.044084
jerseyNumber,closeTeams_5,2,-->,-0.064121
jerseyNumber,closeTeams_5,5,-->,-0.025368
jerseyNumber,closeTeams_6,0,o-o,0.12822
jerseyNumber,closeTeams_6,1,-->,-0.040203
jerseyNumber,closeTeams_6,2,-->,-0.046953
jerseyNumber,closeTeams_6,3,-->,0.02729
jerseyNumber,closeTeams_6,5,-->,-0.03636
jerseyNumber,closeTeams_7,0,o-o,0.083156
jerseyNumber,closeTeams_7,1,-->,-0.021671
jerseyNumber,closeTeams_7,2,-->,-0.031703
jerseyNumber,closeTeams_7,5,-->,-0.022595
jerseyNumber,closeTeams_8,0,o-o,0.047544
jerseyNumber,closeTeams_8,2,-->,-0.024659
jerseyNumber,closeTeams_9,2,-->,-0.023671
jerseyNumber,distantTeams_1,0,o-o,0.031308
jerseyNumber,distantTeams_1,1,-->,0.065895
jerseyNumber,distantTeams_1,2,-->,0.058228
jerseyNumber,distantTeams_1,3,-->,-0.022703
jerseyNumber,distantTeams_1,4,-->,0.020734
jerseyNumber,distantTeams_1,5,-->,0.028319
jerseyNumber,distantTeams_2,0,o-o,-0.04394
jerseyNumber,distantTeams_2,1,-->,0.052617
jerseyNumber,distantTeams_2,2,-->,0.05518
jerseyNumber,distantTeams_2,5,-->,0.039582
jerseyNumber,distantTeams_3,0,o-o,-0.10998
jerseyNumber,distantTeams_3,2,-->,0.052673
jerseyNumber,distantTeams_4,0,o-o,-0.20407
jerseyNumber,distantTeams_4,1,-->,0.034917
jerseyNumber,distantTeams_4,2,-->,0.022927
jerseyNumber,distantTeams_4,5,-->,0.043733
jerseyNumber,distantTeams_5,0,o-o,-0.20521
jerseyNumber,distantTeams_5,1,-->,0.085055
jerseyNumber,distantTeams_5,5,-->,0.050193
jerseyNumber,distantTeams_6,0,o-o,-0.21756
jerseyNumber,distantTeams_6,1,-->,0.08426
jerseyNumber,distantTeams_6,2,-->,0.069277
jerseyNumber,distantTeams_6,5,-->,0.04018
jerseyNumber,distantTeams_7,0,o-o,-0.26549
jerseyNumber,distantTeams_7,1,-->,0.08722
jerseyNumber,distantTeams_7,2,-->,0.12783
jerseyNumber,distantTeams_7,5,-->,0.049903
jerseyNumber,distantTeams_8,0,o-o,-0.25931
jerseyNumber,distantTeams_8,1,-->,0.061701
jerseyNumber,distantTeams_8,2,-->,0.12511
jerseyNumber,distantTeams_8,3,-->,0.042136
jerseyNumber,distantTeams_8,5,-->,0.044633
jerseyNumber,distantTeams_9,0,o-o,-0.30882
jerseyNumber,distantTeams_9,1,-->,0.074803
jerseyNumber,distantTeams_9,2,-->,0.1439
jerseyNumber,distantTeams_9,3,-->,0.044398
jerseyNumber,distantTeams_9,5,-->,0.05136
jerseyNumber,distantTeams_10,0,o-o,-0.3031
jerseyNumber,distantTeams_10,1,-->,0.054645
jerseyNumber,distantTeams_10,2,-->,0.12706
jerseyNumber,distantTeams_10,3,-->,0.040174
jerseyNumber,distantTeams_10,4,-->,0.023242
jerseyNumber,distantTeams_10,5,-->,0.042113
jerseyNumber,closeOps_1,0,o-o,0.1458
jerseyNumber,closeOps_1,1,-->,-0.02713
jerseyNumber,closeOps_1,4,-->,0.021419
jerseyNumber,closeOps_2,0,o-o,0.35228
jerseyNumber,closeOps_2,1,-->,-0.042188
jerseyNumber,closeOps_2,2,-->,-0.10399
jerseyNumber,closeOps_2,3,-->,-0.02642
jerseyNumber,closeOps_2,5,-->,-0.02638
jerseyNumber,closeOps_3,0,o-o,0.38885
jerseyNumber,closeOps_3,1,-->,-0.069103
jerseyNumber,closeOps_3,2,-->,-0.12212
jerseyNumber,closeOps_3,3,-->,-0.037018
jerseyNumber,closeOps_3,5,-->,-0.042744
jerseyNumber,closeOps_4,0,o-o,0.36352
jerseyNumber,closeOps_4,1,-->,-0.067273
jerseyNumber,closeOps_4,2,-->,-0.12197
jerseyNumber,closeOps_4,3,-->,-0.043417
jerseyNumber,closeOps_4,5,-->,-0.05152
jerseyNumber,closeOps_5,0,o-o,0.31951
jerseyNumber,closeOps_5,1,-->,-0.043474
jerseyNumber,closeOps_5,2,-->,-0.11571
jerseyNumber,closeOps_5,3,-->,-0.05462
jerseyNumber,closeOps_5,4,-->,-0.02538
jerseyNumber,closeOps_5,5,-->,-0.054842
jerseyNumber,closeOps_6,0,o-o,0.25589
jerseyNumber,closeOps_6,1,-->,-0.029119
jerseyNumber,closeOps_6,2,-->,-0.072058
jerseyNumber,closeOps_6,3,-->,-0.054652
jerseyNumber,closeOps_6,4,-->,-0.034545
jerseyNumber,closeOps_6,5,-->,-0.060178
jerseyNumber,closeOps_7,0,o-o,0.19194
jerseyNumber,closeOps_7,2,-->,-0.053006
jerseyNumber,closeOps_7,3,-->,-0.025576
jerseyNumber,closeOps_7,4,-->,-0.022326
jerseyNumber,closeOps_7,5,-->,-0.049581
jerseyNumber,closeOps_8,0,o-o,0.12469
jerseyNumber,closeOps_8,2,-->,-0.03448
jerseyNumber,closeOps_8,3,-->,-0.02105
jerseyNumber,closeOps_8,5,-->,-0.02495
jerseyNumber,closeOps_9,0,o-o,0.08057
jerseyNumber,distantOps_1,0,o-o,-0.13576
jerseyNumber,distantOps_1,1,-->,-0.075162
jerseyNumber,distantOps_1,2,-->,-0.090964
jerseyNumber,distantOps_1,3,-->,0.058362
jerseyNumber,distantOps_1,4,-->,0.0408
jerseyNumber,distantOps_1,5,-->,-0.026142
jerseyNumber,distantOps_2,0,o-o,-0.068012
jerseyNumber,distantOps_2,1,-->,-0.025207
jerseyNumber,distantOps_2,3,-->,0.036922
jerseyNumber,distantOps_2,4,-->,0.039117
jerseyNumber,distantOps_3,4,-->,0.030395
jerseyNumber,distantOps_4,0,o-o,0.04308
jerseyNumber,distantOps_4,1,-->,0.02713
jerseyNumber,distantOps_5,0,o-o,-0.03558
jerseyNumber,distantOps_5,2,-->,0.029042
jerseyNumber,distantOps_5,5,-->,0.033156
jerseyNumber,distantOps_6,0,o-o,-0.16931
jerseyNumber,distantOps_6,1,-->,0.033348
jerseyNumber,distantOps_6,2,-->,0.057669
jerseyNumber,distantOps_6,3,-->,0.028038
jerseyNumber,distantOps_6,5,-->,0.048448
jerseyNumber,distantOps_7,0,o-o,-0.29702
jerseyNumber,distantOps_7,1,-->,0.035347
jerseyNumber,distantOps_7,2,-->,0.097327
jerseyNumber,distantOps_7,3,-->,0.033108
jerseyNumber,distantOps_7,5,-->,0.064566
jerseyNumber,distantOps_8,0,o-o,-0.37688
jerseyNumber,distantOps_8,1,-->,0.049291
jerseyNumber,distantOps_8,2,-->,0.10934
jerseyNumber,distantOps_8,3,-->,0.051074
jerseyNumber,distantOps_8,4,-->,0.021213
jerseyNumber,distantOps_8,5,-->,0.051574
jerseyNumber,distantOps_9,0,o-o,-0.42506
jerseyNumber,distantOps_9,1,-->,0.055638
jerseyNumber,distantOps_9,2,-->,0.11301
jerseyNumber,distantOps_9,3,-->,0.045119
jerseyNumber,distantOps_9,5,-->,0.054444
jerseyNumber,distantOps_10,0,o-o,-0.41518
jerseyNumber,distantOps_10,1,-->,0.049293
jerseyNumber,distantOps_10,2,-->,0.11431
jerseyNumber,distantOps_10,3,-->,0.057991
jerseyNumber,distantOps_10,5,-->,0.046483
jerseyNumber,distantOps_11,0,o-o,-0.29042
jerseyNumber,distantOps_11,1,-->,0.042449
jerseyNumber,distantOps_11,2,-->,0.042453
jerseyNumber,distantOps_11,3,-->,0.054991
jerseyNumber,distantOps_11,5,-->,0.028558
team,jerseyNumber,1,-->,0.09342
team,jerseyNumber,2,-->,-0.14213
team,jerseyNumber,3,-->,0.034323
team,jerseyNumber,4,-->,0.047232
team,jerseyNumber,5,-->,-0.024644
team,team,1,-->,0.63913
team,coordinate_x,0,o-o,-0.017831
team,coordinate_x,1,-->,0.035995
team,coordinate_x,5,-->,-0.034638
team,coordinate_y,4,-->,-0.029263
team,coordinate_y,5,-->,0.022698
team,speed,0,o-o,-0.069998
team,speed,1,-->,0.020904
team,speed,3,-->,0.02685
team,speed,4,-->,-0.030982
team,speed,5,-->,-0.024625
team,direction,0,o-o,0.028598
team,closeTeams_1,4,-->,0.040186
team,closeTeams_1,5,-->,-0.027792
team,closeTeams_2,0,o-o,0.042592
team,closeTeams_2,4,-->,0.051863
team,closeTeams_3,0,o-o,0.055516
team,closeTeams_3,1,-->,-0.025732
team,closeTeams_3,4,-->,0.06737
team,closeTeams_4,0,o-o,0.043138
team,closeTeams_4,1,-->,-0.035132
team,closeTeams_4,4,-->,0.075834
team,closeTeams_5,0,o-o,0.047724
team,closeTeams_5,1,-->,-0.038571
team,closeTeams_5,3,-->,-0.021381
team,closeTeams_5,4,-->,0.079003
team,closeTeams_6,0,o-o,0.032298
team,closeTeams_6,1,-->,-0.028818
team,closeTeams_6,4,-->,0.062556
team,closeTeams_7,4,-->,0.040889
team,distantTeams_1,0,o-o,0.07619
team,distantTeams_1,1,-->,-0.04558
team,distantTeams_1,2,-->,0.023085
team,distantTeams_1,5,-->,0.041633
team,distantTeams_2,1,-->,-0.059331
team,distantTeams_2,5,-->,0.020895
team,distantTeams_3,0,o-o,-0.048048
team,distantTeams_3,1,-->,-0.031454
team,distantTeams_4,0,o-o,-0.05583
team,distantTeams_4,1,-->,-0.032837
team,distantTeams_5,0,o-o,-0.042289
team,distantTeams_5,3,-->,0.033816
team,distantTeams_5,4,-->,-0.051092
team,distantTeams_6,0,o-o,-0.034576
team,distantTeams_6,1,-->,0.042271
team,distantTeams_6,3,-->,0.024389
team,distantTeams_6,4,-->,-0.057452
team,distantTeams_7,1,-->,0.045867
team,distantTeams_7,4,-->,-0.071959
team,distantTeams_8,0,o-o,-0.028519
team,distantTeams_8,1,-->,0.029276
team,distantTeams_8,4,-->,-0.070644
team,distantTeams_9,0,o-o,-0.04724
team,distantTeams_9,4,-->,-0.064036
team,distantTeams_10,0,o-o,-0.048158
team,distantTeams_10,4,-->,-0.056515
team,distantTeams_10,5,-->,-0.026988
team,closeOps_1,0,o-o,0.038047
team,closeOps_1,3,-->,-0.033026
team,closeOps_1,4,-->,0.031514
team,closeOps_1,5,-->,0.053994
team,closeOps_2,0,o-o,0.065418
team,closeOps_2,1,-->,0.026913
team,closeOps_2,2,-->,-0.039937
team,closeOps_2,4,-->,0.044092
team,closeOps_2,5,-->,0.0308
team,closeOps_3,0,o-o,0.054359
team,closeOps_3,2,-->,-0.054066
team,closeOps_3,4,-->,0.064446
team,closeOps_4,0,o-o,0.017578
team,closeOps_4,2,-->,-0.04181
team,closeOps_4,3,-->,-0.02576
team,closeOps_4,4,-->,0.066801
team,closeOps_4,5,-->,-0.038435
team,closeOps_5,2,-->,-0.039748
team,closeOps_5,4,-->,0.067604
team,closeOps_5,5,-->,-0.042503
team,closeOps_6,4,-->,0.058624
team,closeOps_6,5,-->,-0.041361
team,closeOps_7,0,o-o,-0.017339
team,closeOps_7,4,-->,0.036141
team,closeOps_9,0,o-o,-0.02942
team,distantOps_1,0,o-o,-0.13333
team,distantOps_1,1,-->,-0.03811
team,distantOps_1,3,-->,0.022284
team,distantOps_2,1,-->,0.029752
team,distantOps_3,5,-->,-0.034924
team,distantOps_4,0,o-o,0.023116
team,distantOps_4,1,-->,0.025657
team,distantOps_4,3,-->,0.022715
team,distantOps_5,0,o-o,0.034906
team,distantOps_5,1,-->,0.041938
team,distantOps_5,2,-->,-0.034227
team,distantOps_6,4,-->,-0.023192
team,distantOps_7,0,o-o,-0.055129
team,distantOps_7,4,-->,-0.047382
team,distantOps_8,0,o-o,-0.051474
team,distantOps_8,1,-->,-0.023652
team,distantOps_8,2,-->,0.038672
team,distantOps_8,3,-->,0.028595
team,distantOps_8,4,-->,-0.064276
team,distantOps_8,5,-->,0.030453
team,distantOps_9,0,o-o,-0.061553
team,distantOps_9,1,-->,-0.023283
team,distantOps_9,2,-->,0.043854
team,distantOps_9,4,-->,-0.073036
team,distantOps_10,0,o-o,-0.044851
team,distantOps_10,1,-->,-0.031339
team,distantOps_10,2,-->,0.05199
team,distantOps_10,4,-->,-0.058612
team,distantOps_11,0,o-o,0.022211
team,distantOps_11,1,-->,-0.026818
team,distantOps_11,2,-->,0.04559
team,distantOps_11,4,-->,-0.058206
behaviour,behaviour,1,-->,0.69409
behaviour,speed,0,o-o,0.064843
behaviour,speed,1,-->,0.046733
behaviour,closeTeams_2,0,o-o,-0.030625
behaviour,closeTeams_2,1,-->,-0.026307
behaviour,closeTeams_3,0,o-o,-0.033005
behaviour,closeTeams_3,1,-->,-0.038633
behaviour,closeTeams_4,0,o-o,-0.026526
behaviour,closeTeams_4,1,-->,-0.043286
behaviour,closeTeams_5,0,o-o,-0.030914
behaviour,closeTeams_5,1,-->,-0.029563
behaviour,closeTeams_6,0,o-o,-0.022532
behaviour,distantTeams_6,0,o-o,0.017672
behaviour,distantTeams_7,1,-->,0.036424
behaviour,distantTeams_8,0,o-o,0.023643
behaviour,distantTeams_8,1,-->,0.031785
behaviour,distantTeams_9,0,o-o,0.033128
behaviour,distantTeams_9,1,-->,0.032045
behaviour,distantTeams_10,0,o-o,0.026801
behaviour,distantTeams_10,1,-->,0.022055
behaviour,closeOps_1,0,o-o,-0.032759
behaviour,closeOps_2,0,o-o,-0.047738
behaviour,closeOps_2,1,-->,-0.025437
behaviour,closeOps_3,0,o-o,-0.039655
behaviour,closeOps_3,1,-->,-0.023679
behaviour,closeOps_6,0,o-o,0.018416
behaviour,closeOps_7,0,o-o,0.02144
behaviour,closeOps_7,4,-->,0.021375
behaviour,closeOps_7,5,-->,0.0208
behaviour,closeOps_9,0,o-o,0.024046
behaviour,distantOps_2,0,o-o,0.025613
behaviour,distantOps_7,0,o-o,-0.020939
behaviour,distantOps_7,3,-->,0.020787
behaviour,distantOps_9,0,o-o,0.018076
behaviour,distantOps_10,0,o-o,0.02365
coordinate_x,jerseyNumber,3,-->,-0.032688
coordinate_x,team,2,-->,-0.032412
coordinate_x,coordinate_x,1,-->,0.30515
coordinate_x,coordinate_x,2,-->,0.19109
coordinate_x,coordinate_x,3,-->,0.19671
coordinate_x,coordinate_x,4,-->,0.09022
coordinate_x,coordinate_x,5,-->,0.06137
coordinate_x,coordinate_y,1,-->,0.046061
coordinate_x,coordinate_y,4,-->,-0.027132
coordinate_x,speed,0,o-o,0.047981
coordinate_x,direction,0,o-o,-0.066381
coordinate_x,direction,2,-->,0.05027
coordinate_x,direction,3,-->,0.026113
coordinate_x,closeTeams_1,0,o-o,-0.039098
coordinate_x,closeTeams_1,2,-->,-0.023807
coordinate_x,closeTeams_2,0,o-o,-0.041709
coordinate_x,closeTeams_3,0,o-o,-0.030404
coordinate_x,closeTeams_4,0,o-o,-0.020449
coordinate_x,closeTeams_5,4,-->,0.022004
coordinate_x,distantTeams_1,1,-->,0.02083
coordinate_x,distantTeams_8,0,o-o,0.022846
coordinate_x,distantTeams_9,0,o-o,0.037795
coordinate_x,distantTeams_9,4,-->,-0.021948
coordinate_x,distantTeams_10,0,o-o,0.047985
coordinate_x,closeOps_1,0,o-o,-0.023739
coordinate_x,closeOps_2,0,o-o,-0.043908
coordinate_x,closeOps_3,0,o-o,-0.034957
coordinate_x,closeOps_4,0,o-o,-0.024619
coordinate_x,closeOps_4,3,-->,-0.021936
coordinate_x,closeOps_5,3,-->,-0.023157
coordinate_x,closeOps_6,3,-->,-0.023021
coordinate_x,distantOps_2,1,-->,-0.023515
coordinate_x,distantOps_6,0,o-o,0.01938
coordinate_x,distantOps_7,3,-->,0.023453
coordinate_x,distantOps_8,0,o-o,0.025061
coordinate_x,distantOps_8,3,-->,0.027506
coordinate_x,distantOps_9,0,o-o,0.037885
coordinate_x,distantOps_9,3,-->,0.02248
coordinate_x,distantOps_10,0,o-o,0.05555
coordinate_x,distantOps_10,3,-->,0.029343
coordinate_x,distantOps_11,0,o-o,0.027564
coordinate_x,distantOps_11,3,-->,0.022723
coordinate_y,team,1,-->,0.034682
coordinate_y,coordinate_x,1,-->,0.04062
coordinate_y,coordinate_x,2,-->,-0.024266
coordinate_y,coordinate_x,3,-->,-0.04942
coordinate_y,coordinate_x,4,-->,-0.043938
coordinate_y,coordinate_y,1,-->,0.083301
coordinate_y,coordinate_y,2,-->,0.13796
coordinate_y,coordinate_y,3,-->,0.03483
coordinate_y,coordinate_y,4,-->,0.06947
coordinate_y,coordinate_y,5,-->,0.080276
coordinate_y,speed,0,o-o,-0.042766
coordinate_y,direction,0,o-o,-0.045693
coordinate_y,closeTeams_2,4,-->,0.032924
coordinate_y,closeTeams_3,4,-->,0.027128
coordinate_y,distantTeams_8,4,-->,-0.024158
coordinate_y,distantTeams_9,4,-->,-0.030262
coordinate_y,distantTeams_10,4,-->,-0.033494
coordinate_y,closeOps_1,0,o-o,0.025464
coordinate_y,closeOps_1,3,-->,-0.021985
coordinate_y,closeOps_2,4,-->,0.029504
coordinate_y,closeOps_3,4,-->,0.032954
coordinate_y,closeOps_4,4,-->,0.037438
coordinate_y,closeOps_5,4,-->,0.026702
coordinate_y,distantOps_1,0,o-o,0.017392
coordinate_y,distantOps_8,4,-->,-0.039923
coordinate_y,distantOps_9,4,-->,-0.042097
coordinate_y,distantOps_10,4,-->,-0.043154
coordinate_y,distantOps_11,4,-->,-0.024244
speed,jerseyNumber,1,-->,-0.049686
speed,jerseyNumber,2,-->,-0.030273
speed,team,2,-->,-0.0278
speed,coordinate_y,4,-->,0.021778
speed,speed,1,-->,0.22413
speed,speed,2,-->,0.16352
speed,speed,3,-->,0.10121
speed,speed,4,-->,0.083377
speed,speed,5,-->,0.070855
speed,closeTeams_1,0,o-o,-0.10989
speed,closeTeams_2,0,o-o,-0.18538
speed,closeTeams_2,1,-->,-0.031211
speed,closeTeams_3,0,o-o,-0.20303
speed,closeTeams_3,1,-->,-0.037926
speed,closeTeams_4,0,o-o,-0.18503
speed,closeTeams_4,1,-->,-0.03454
speed,closeTeams_5,0,o-o,-0.14703
speed,closeTeams_5,1,-->,-0.021949
speed,closeTeams_6,0,o-o,-0.093884
speed,closeTeams_7,0,o-o,-0.054556
speed,closeTeams_8,0,o-o,-0.028172
speed,distantTeams_1,0,o-o,-0.071205
speed,distantTeams_5,0,o-o,0.030503
speed,distantTeams_6,0,o-o,0.10411
speed,distantTeams_7,0,o-o,0.17182
speed,distantTeams_8,0,o-o,0.1965
speed,distantTeams_8,1,-->,0.025999
speed,distantTeams_9,0,o-o,0.19933
speed,distantTeams_9,1,-->,0.030679
speed,distantTeams_9,2,-->,0.024041
speed,distantTeams_9,3,-->,-0.022689
speed,distantTeams_10,0,o-o,0.1612
speed,closeOps_1,0,o-o,-0.12149
speed,closeOps_2,0,o-o,-0.20742
speed,closeOps_3,0,o-o,-0.20214
speed,closeOps_4,0,o-o,-0.16194
speed,closeOps_5,0,o-o,-0.12457
speed,closeOps_6,0,o-o,-0.10043
speed,closeOps_6,2,-->,-0.02409
speed,closeOps_7,0,o-o,-0.080925
speed,closeOps_8,0,o-o,-0.04838
speed,distantOps_1,0,o-o,0.017438
speed,distantOps_1,2,-->,-0.0276
speed,distantOps_1,4,-->,0.021095
speed,distantOps_4,0,o-o,0.027795
speed,distantOps_5,0,o-o,0.068058
speed,distantOps_5,2,-->,0.032312
speed,distantOps_6,0,o-o,0.11217
speed,distantOps_6,2,-->,0.027349
speed,distantOps_7,0,o-o,0.15033
speed,distantOps_8,0,o-o,0.1714
speed,distantOps_8,1,-->,0.022813
speed,distantOps_9,0,o-o,0.22015
speed,distantOps_9,1,-->,0.025376
speed,distantOps_10,0,o-o,0.22097
