id,club_id,match_id,players_id,matchperiod,eventsec,eventname,action,modifier,x_begin,y_begin,x_end,y_end,is_success
26581,63,364,1586,1H,2006.572828,Others on the ball,Clearance,interception,9,41,11.0,15.0,f
26617,81,364,178,1H,2100.08334,Free Kick,Throw in,,33,100,10.0,21.0,f
26633,63,364,711,1H,2159.630341,Others on the ball,Clearance,interception,11,42,26.0,34.0,f
26651,63,364,1586,1H,2339.200095,Shot,Shot,opportunity,89,34,100.0,100.0,f
26674,81,364,1630,1H,2407.033852,Pass,Simple pass,,34,58,47.0,41.0,f
26688,81,364,1998,1H,2446.06707,Pass,Smart pass,through,59,10,80.0,35.0,f
26699,81,364,178,1H,2498.015524,Duel,Ground defending duel,lost,23,90,27.0,83.0,f
26725,63,364,1368,1H,2589.656519,Pass,Simple pass,dangerous_ball_lost,54,95,34.0,77.0,f
26743,81,364,1975,1H,2642.161732,Duel,Ground defending duel,lost,41,9,36.0,9.0,f
26758,81,364,1630,1H,2663.371971,Duel,Ground attacking duel,lost,75,27,80.0,30.0,f
26779,81,364,22,1H,2697.382153,Duel,Ground loose ball duel,lost,34,25,69.0,58.0,f
26813,63,364,1581,1H,2813.168661,Pass,Simple pass,dangerous_ball_lost,55,81,32.0,89.0,f
26826,63,364,36,1H,2838.852033,Others on the ball,Clearance,,9,33,57.0,12.0,f
26842,63,364,711,2H,42.162910999999895,Shot,Shot,otr,89,52,100.0,100.0,f
26867,63,364,1617,2H,127.62791100000004,Pass,Simple pass,,67,12,66.0,7.0,f
26877,63,364,1581,2H,161.88373300000012,Duel,Ground loose ball duel,lost,36,83,49.0,67.0,f
26892,81,364,1631,2H,188.23743800000008,Duel,Ground defending duel,lost,57,91,52.0,95.0,f
26900,81,364,1998,2H,199.37061300000005,Pass,Simple pass,,24,7,37.0,10.0,f
26922,63,364,1368,2H,251.21658900000008,Duel,Ground defending duel,lost,13,92,4.0,86.0,f
26935,63,364,711,2H,297.30753999999973,Pass,High pass,dangerous_ball_lost,25,80,47.0,56.0,f
26945,81,364,1669,2H,316.8539430000001,Pass,Cross,high,90,13,94.0,63.0,f
26958,63,364,1581,2H,341.040313,Shot,Shot,obr,80,33,100.0,100.0,f
26980,63,364,51,2H,420.83028599999994,Pass,Simple pass,,29,65,47.0,88.0,f
26991,63,364,36,2H,445.766134,Others on the ball,Clearance,interception,8,40,0.0,68.0,f
27005,63,364,1470,2H,503.639627,Pass,Cross,high,79,17,100.0,87.0,f
27021,81,364,22,2H,574.4994710000001,Duel,Ground defending duel,lost,67,12,66.0,8.0,f
27039,63,364,1584,2H,639.0498900000001,Others on the ball,Clearance,interception,11,51,22.0,52.0,f
27061,63,364,1368,2H,738.7825009999997,Duel,Ground defending duel,lost,82,97,32.0,69.0,f
27076,63,364,1581,2H,803.9598319999996,Pass,Head pass,,64,77,73.0,87.0,f
27098,81,364,1631,2H,876.9157249999998,Pass,Simple pass,,31,91,35.0,90.0,f
27125,63,364,1292,2H,992.4532609999997,Pass,Launch,,37,22,60.0,40.0,f
27143,63,364,1690,2H,1044.925292,Duel,Air duel,lost,66,87,64.0,100.0,f
27150,81,364,1631,2H,1062.644013,Others on the ball,Clearance,interception,29,84,38.0,100.0,f
27165,63,364,1586,2H,1093.1083170000002,Pass,Simple pass,,67,21,75.0,27.0,f
27183,63,364,1690,2H,1130.8953659999995,Duel,Ground attacking duel,lost,45,45,51.0,39.0,f
27212,81,364,826,2H,1190.7445639999996,Duel,Ground defending duel,lost,20,84,15.0,87.0,f
27222,81,364,1998,2H,1254.0958460000002,Pass,Simple pass,,34,11,43.0,12.0,f
27253,63,364,51,2H,1349.2854310000002,Pass,Simple pass,,31,90,28.0,91.0,f
27274,63,364,1362,2H,1447.7569860000003,Others on the ball,Clearance,,6,52,26.0,100.0,f
27301,81,364,178,2H,1542.7074620000003,Duel,Ground loose ball duel,lost,39,55,28.0,49.0,f
27309,81,364,1433,2H,1616.7904200000005,Others on the ball,Clearance,interception,13,63,31.0,95.0,f
27324,81,364,1998,2H,1668.7837440000003,Duel,Ground loose ball duel,lost,19,3,92.0,27.0,f
27349,81,364,940,2H,1788.3630439999995,Duel,Air duel,lost,54,43,47.0,49.0,f
27378,81,364,1998,2H,1851.075071,Duel,Ground attacking duel,lost,71,20,68.0,25.0,f
27401,63,364,1586,2H,1928.998073,Duel,Ground defending duel,lost,34,7,31.0,4.0,f
26058,81,364,1433,1H,378.834661,Pass,High pass,,54,47,90.0,94.0,t
26066,81,364,1998,1H,424.548139,Pass,Simple pass,,36,12,10.0,56.0,t
26072,81,364,1631,1H,448.271031,Pass,Simple pass,,38,89,43.0,72.0,t
26080,81,364,1630,1H,483.609435,Duel,Air duel,won,63,10,72.0,8.0,t
26088,81,364,1631,1H,507.4637660000001,Pass,Simple pass,,34,93,7.0,70.0,t
26094,63,364,711,1H,534.1554349999999,Free Kick,Throw in,,33,100,30.0,85.0,t
26101,63,364,36,1H,554.756192,Free Kick,Throw in,,56,0,29.0,17.0,t
26107,63,364,1368,1H,575.4245840000001,Free Kick,Free Kick,,62,95,92.0,11.0,t
26113,81,364,1658,1H,595.3073260000001,Pass,Simple pass,,22,67,28.0,58.0,t
26120,81,364,1630,1H,615.017503,Pass,Simple pass,,64,18,66.0,8.0,t
26126,63,364,1362,1H,625.6218240000001,Save attempt,Reflexes,gb,100,100,11.0,67.0,t
26134,63,364,1470,1H,648.1156759999999,Duel,Ground defending duel,won,36,92,53.0,91.0,t
26139,81,364,178,1H,659.3967050000001,Pass,Simple pass,,46,49,33.0,57.0,t
26145,63,364,1584,1H,683.726762,Duel,Ground attacking duel,won,27,33,37.0,44.0,t
26151,63,364,1581,1H,695.265919,Pass,Simple pass,counter_attack,43,60,72.0,91.0,t
26155,63,364,711,1H,710.046695,Pass,High pass,counter_attack,57,62,85.0,8.0,t
26164,81,364,107,1H,730.4289980000002,Pass,Simple pass,interception,35,89,41.0,72.0,t
26171,81,364,1669,1H,753.750886,Pass,High pass,,61,19,53.0,53.0,t
26175,63,364,1617,1H,759.5528650000001,Duel,Ground loose ball duel,won,34,36,42.0,15.0,t
26181,81,364,1630,1H,776.6423999999998,Pass,Simple pass,,61,24,79.0,12.0,t
26185,81,364,1998,1H,782.462915,Pass,Simple pass,,72,16,68.0,23.0,t
26189,81,364,1669,1H,792.1707429999999,Pass,Simple pass,,70,17,58.0,22.0,t
26197,63,364,1617,1H,845.604875,Free Kick,Corner,high,100,100,92.0,69.0,t
26205,63,364,1470,1H,898.873268,Shot,Shot,gl,91,67,100.0,100.0,t
26212,63,364,1584,1H,960.327377,Pass,Simple pass,,32,38,30.0,77.0,t
26228,63,364,711,1H,1035.26123,Pass,Head pass,interception,72,94,73.0,96.0,t
26233,63,364,1581,1H,1043.301529,Duel,Ground attacking duel,won,72,73,73.0,66.0,t
26238,63,364,1581,1H,1048.040943,Pass,Simple pass,,70,37,91.0,12.0,t
26249,81,364,1433,1H,1084.056486,Others on the ball,Clearance,,11,55,34.0,37.0,t
26258,63,364,711,1H,1131.234295,Free Kick,Throw in,,64,100,82.0,97.0,t
26264,81,364,1630,1H,1135.323826,Pass,Simple pass,,24,4,30.0,13.0,t
26273,81,364,1631,1H,1155.130035,Pass,Simple pass,interception,30,60,32.0,54.0,t
26278,81,364,1630,1H,1162.556252,Pass,Simple pass,,61,18,64.0,13.0,t
26285,81,364,1998,1H,1203.020157,Free Kick,Corner,,100,0,94.0,24.0,t
26294,81,364,1998,1H,1245.3038,Pass,Simple pass,,30,11,27.0,45.0,t
26300,81,364,1631,1H,1262.114905,Pass,Simple pass,,41,75,64.0,85.0,t
26307,81,364,1998,1H,1279.958389,Pass,Simple pass,,64,7,66.0,5.0,t
26315,81,364,178,1H,1312.800481,Duel,Ground attacking duel,won,90,6,88.0,6.0,t
26323,63,364,711,1H,1339.237628,Duel,Air duel,won,8,59,15.0,46.0,t
26328,81,364,1631,1H,1367.104607,Free Kick,Throw in,,84,100,80.0,87.0,t
26333,63,364,36,1H,1372.649799,Pass,Simple pass,,15,12,8.0,20.0,t
26338,81,364,683,1H,1388.462123,Pass,Simple pass,,12,59,23.0,89.0,t
26345,63,364,1261,1H,1406.186527,Duel,Ground attacking duel,neutral,57,68,57.0,60.0,t
26349,63,364,1470,1H,1412.79521,Pass,Simple pass,,43,85,29.0,96.0,t
26354,81,364,1669,1H,1417.90316,Pass,Simple pass,,40,10,33.0,10.0,t
26358,81,364,1630,1H,1423.15086,Pass,Simple pass,,53,27,68.0,37.0,t
26365,63,364,36,1H,1454.334461,Free Kick,Free Kick,,40,10,30.0,18.0,t
26369,63,364,1581,1H,1466.042262,Duel,Ground attacking duel,neutral,70,89,68.0,79.0,t
26378,81,364,22,1H,1495.387415,Duel,Ground loose ball duel,won,1,15,3.0,59.0,t
26386,63,364,711,1H,1522.206126,Pass,Simple pass,,64,87,78.0,93.0,t
26392,81,364,107,1H,1529.993336,Pass,Head pass,,28,38,29.0,28.0,t
26396,63,364,1368,1H,1534.983107,Duel,Ground defending duel,neutral,68,98,70.0,100.0,t
26402,81,364,107,1H,1551.926787,Pass,Simple pass,,38,58,43.0,92.0,t
26407,81,364,1658,1H,1562.544934,Pass,High pass,,59,71,90.0,68.0,t
26416,81,364,1631,1H,1582.703302,Pass,Head pass,,37,82,45.0,51.0,t
26421,81,364,1975,1H,1597.174943,Duel,Ground defending duel,won,37,6,15.0,8.0,t
26428,63,364,1362,1H,1620.5652209999998,Free Kick,Free Kick,,12,53,24.0,12.0,t
26432,63,364,1586,1H,1632.8178509999998,Pass,High pass,,35,20,42.0,90.0,t
26439,63,364,1368,1H,1646.879264,Free Kick,Throw in,,59,100,42.0,91.0,t
26445,81,364,178,1H,1666.265558,Pass,Simple pass,,66,61,56.0,47.0,t
26449,81,364,1669,1H,1678.1986149999998,Pass,Simple pass,,67,4,69.0,9.0,t
26454,81,364,1998,1H,1685.3538079999998,Pass,Simple pass,,81,5,81.0,28.0,t
26460,63,364,1368,1H,1693.516473,Pass,Simple pass,,26,83,37.0,95.0,t
26464,63,364,36,1H,1701.482094,Duel,Ground loose ball duel,won,30,23,30.0,7.0,t
26474,81,364,1658,1H,1726.811229,Pass,Simple pass,,46,78,33.0,89.0,t
26480,63,364,1584,1H,1739.3932880000002,Duel,Ground defending duel,won,81,89,26.0,73.0,t
26484,63,364,1368,1H,1746.4394739999998,Others on the ball,Acceleration,counter_attack,31,95,63.0,93.0,t
26491,81,364,1630,1H,1765.571992,Pass,Simple pass,,40,19,15.0,8.0,t
26498,81,364,1658,1H,1787.8426089999998,Pass,Simple pass,,46,73,46.0,54.0,t
26504,63,364,1584,1H,1802.791639,Duel,Ground defending duel,won,20,71,26.0,54.0,t
26509,63,364,1581,1H,1808.387532,Duel,Ground loose ball duel,won,36,50,40.0,26.0,t
26513,63,364,1368,1H,1824.858646,Pass,Simple pass,,66,93,39.0,72.0,t
26517,63,364,1617,1H,1835.984131,Duel,Ground loose ball duel,won,50,27,64.0,35.0,t
26523,81,364,1998,1H,1857.79421,Pass,Simple pass,,33,13,47.0,13.0,t
26527,81,364,1669,1H,1875.051072,Pass,Simple pass,,35,5,30.0,14.0,t
26531,81,364,22,1H,1885.001948,Pass,Simple pass,,71,24,64.0,19.0,t
26536,63,364,1581,1H,1894.583164,Pass,Simple pass,,29,75,21.0,91.0,t
26541,81,364,107,1H,1904.044434,Pass,Simple pass,,64,32,59.0,19.0,t
26545,81,364,1975,1H,1908.380023,Pass,Simple pass,,55,19,60.0,9.0,t
26549,81,364,22,1H,1921.245555,Duel,Ground attacking duel,won,70,36,75.0,48.0,t
26555,63,364,1292,1H,1924.430864,Pass,Simple pass,interception,16,44,20.0,30.0,t
26562,81,364,1669,1H,1956.426221,Pass,Simple pass,,59,6,54.0,10.0,t
26568,81,364,683,1H,1973.246294,Pass,Simple pass,,17,47,33.0,73.0,t
26572,81,364,22,1H,1985.736162,Pass,Simple pass,,61,46,52.0,49.0,t
26576,81,364,1998,1H,1995.249875,Pass,Simple pass,,68,34,67.0,45.0,t
26582,81,364,178,1H,2009.888482,Pass,Simple pass,,89,85,68.0,88.0,t
26586,81,364,1998,1H,2024.545947,Pass,Cross,high,83,12,97.0,58.0,t
26592,63,364,1617,1H,2034.422404,Pass,Simple pass,,23,16,37.0,22.0,t
26598,63,364,1586,1H,2048.837395,Duel,Ground defending duel,won,30,46,32.0,28.0,t
26602,63,364,1617,1H,2057.460931,Pass,Simple pass,,40,11,31.0,14.0,t
26606,63,364,1581,1H,2065.85283,Duel,Ground attacking duel,neutral,53,58,43.0,51.0,t
26610,63,364,1470,1H,2075.081952,Pass,Simple pass,,60,75,71.0,82.0,t
26620,63,364,1617,1H,2106.154179,Pass,Simple pass,,79,30,93.0,86.0,t
26627,81,364,683,1H,2142.891867,Pass,Hand pass,counter_attack,10,48,36.0,75.0,t
26631,81,364,1669,1H,2154.981563,Pass,Cross,high,88,28,94.0,75.0,t
26642,63,364,1362,1H,2280.136717,Free Kick,Free Kick,,23,26,26.0,79.0,t
26646,63,364,1261,1H,2291.629373,Duel,Ground loose ball duel,won,71,93,77.0,96.0,t
26659,63,364,1586,1H,2374.973501,Pass,Simple pass,,55,15,33.0,73.0,t
26663,63,364,1584,1H,2388.515007,Pass,Simple pass,,35,41,34.0,22.0,t
26670,81,364,178,1H,2404.355347,Duel,Ground attacking duel,neutral,40,73,33.0,75.0,t
26675,63,364,1368,1H,2411.652497,Pass,Simple pass,,53,59,40.0,62.0,t
26683,63,364,711,1H,2438.026847,Duel,Ground defending duel,won,39,73,46.0,72.0,t
26693,63,364,1362,1H,2484.615454,Free Kick,Free Kick,,22,91,51.0,58.0,t
26700,63,364,1617,1H,2498.244663,Duel,Ground attacking duel,won,77,10,73.0,17.0,t
26704,81,364,1433,1H,2503.970707,Pass,Head pass,,8,51,9.0,30.0,t
26709,81,364,1998,1H,2523.639232,Pass,Cross,Left,95,10,88.0,37.0,t
26717,81,364,1433,1H,2575.416669,Pass,Simple pass,,29,59,37.0,52.0,t
26722,63,364,1470,1H,2585.97516,Pass,Simple pass,,39,84,29.0,85.0,t
26729,63,364,1584,1H,2594.485177,Pass,Simple pass,,35,79,36.0,28.0,t
26736,81,364,22,1H,2622.425567,Pass,Simple pass,,57,37,62.0,16.0,t
26741,81,364,1975,1H,2638.196019,Duel,Ground defending duel,neutral,40,12,49.0,12.0,t
26747,81,364,1658,1H,2645.748038,Pass,Simple pass,,34,12,43.0,24.0,t
26752,81,364,1975,1H,2654.080322,Pass,Simple pass,,53,19,69.0,8.0,t
26757,63,364,1292,1H,2663.309513,Duel,Ground defending duel,won,25,73,20.0,70.0,t
26765,81,364,1631,1H,2681.465335,Duel,Ground attacking duel,won,61,94,64.0,90.0,t
26771,81,364,1658,1H,2689.817086,Pass,Simple pass,,62,77,69.0,51.0,t
26777,81,364,22,1H,2695.373445,Duel,Ground attacking duel,neutral,72,52,34.0,25.0,t
26784,63,364,1470,1H,2703.344554,Pass,Simple pass,,36,60,22.0,47.0,t
26789,81,364,1998,1H,2714.929438,Free Kick,Throw in,,56,0,68.0,11.0,t
26796,81,364,1658,1H,2765.092868,Pass,Simple pass,,60,29,66.0,53.0,t
26801,81,364,1631,1H,2774.577195,Pass,Simple pass,,89,90,71.0,85.0,t
26806,81,364,1669,1H,2787.935462,Pass,Simple pass,,68,20,63.0,27.0,t
26812,63,364,1362,1H,2809.835842,Pass,High pass,,12,47,55.0,81.0,t
26820,81,364,1669,1H,2827.235766,Pass,Simple pass,,93,26,89.0,32.0,t
26827,81,364,1433,1H,2843.049364,Pass,Simple pass,,43,88,45.0,47.0,t
26832,81,364,1975,2H,2.5801820000001494,Pass,High pass,,36,45,75.0,93.0,t
26837,81,364,1433,2H,14.980954000000112,Duel,Ground defending duel,neutral,23,93,0.0,100.0,t
26846,81,364,683,2H,59.42154500000015,Pass,Simple pass,,9,48,18.0,52.0,t
26853,63,364,36,2H,83.72142600000006,Free Kick,Throw in,,33,0,10.0,25.0,t
26861,63,364,711,2H,114.64953400000012,Free Kick,Throw in,,46,100,60.0,83.0,t
26865,63,364,36,2H,124.18990200000007,Pass,Simple pass,,43,14,34.0,26.0,t
26873,81,364,1669,2H,152.65033200000016,Others on the ball,Acceleration,,83,8,96.0,27.0,t
26879,81,364,1975,2H,165.65734800000018,Pass,Simple pass,,61,17,68.0,8.0,t
26883,81,364,1630,2H,172.1701119999998,Pass,Simple pass,,63,28,58.0,34.0,t
26890,63,364,1470,2H,184.68149099999985,Pass,Simple pass,,31,72,31.0,50.0,t
26897,81,364,1975,2H,194.99803100000008,Duel,Ground loose ball duel,won,16,37,4.0,8.0,t
26905,81,364,1669,2H,208.15883799999983,Pass,Simple pass,,30,6,32.0,19.0,t
26911,63,364,36,2H,234.3635530000001,Free Kick,Throw in,,38,0,28.0,18.0,t
26916,81,364,1630,2H,241.53666900000007,Pass,Simple pass,,58,22,63.0,43.0,t
26920,81,364,1658,2H,246.19235200000003,Pass,High pass,,61,40,87.0,8.0,t
26927,81,364,107,2H,260.72313399999985,Pass,Simple pass,,65,46,60.0,36.0,t
26933,63,364,1584,2H,275.77131800000006,Pass,Head pass,,6,73,38.0,93.0,t
26940,81,364,107,2H,306.55594900000006,Pass,Simple pass,interception,64,39,65.0,18.0,t
26946,63,364,36,2H,318.85095300000006,Others on the ball,Clearance,interception,6,37,11.0,34.0,t
26953,63,364,1617,2H,331.3201829999998,Pass,Simple pass,,34,25,83.0,85.0,t
26961,81,364,1669,2H,358.14997300000005,Pass,Simple pass,,38,9,33.0,11.0,t
26965,81,364,1998,2H,369.0620279999998,Pass,Simple pass,,39,12,53.0,10.0,t
26969,81,364,22,2H,379.51965100000007,Pass,Simple pass,,71,50,17.0,14.0,t
26983,81,364,1630,2H,425.34953600000017,Duel,Air duel,won,58,22,69.0,23.0,t
26993,81,364,178,2H,475.826133,Free Kick,Corner,,100,0,90.0,14.0,t
27001,63,364,1617,2H,493.5500320000001,Pass,Simple pass,counter_attack,70,51,65.0,71.0,t
27009,81,364,1433,2H,534.0152589999998,Pass,Simple pass,,26,77,34.0,92.0,t
27014,63,364,1368,2H,553.9018820000001,Pass,Simple pass,interception,31,82,24.0,54.0,t
27022,63,364,1470,2H,574.870386,Duel,Ground attacking duel,won,33,88,34.0,92.0,t
27026,81,364,1658,2H,582.6896470000002,Duel,Ground defending duel,neutral,44,12,37.0,0.0,t
27032,81,364,1433,2H,602.6115550000004,Pass,Simple pass,,65,45,83.0,9.0,t
27046,81,364,1631,2H,702.6092660000004,Free Kick,Throw in,,56,100,33.0,87.0,t
27050,81,364,1631,2H,716.4134160000003,Pass,Simple pass,,36,95,66.0,93.0,t
27055,81,364,178,2H,725.7803359999998,Pass,Simple pass,,57,78,33.0,71.0,t
27059,81,364,1630,2H,734.5695699999997,Pass,Simple pass,,60,21,73.0,7.0,t
27069,81,364,1975,2H,786.6531070000002,Pass,Simple pass,,29,17,13.0,53.0,t
27074,63,364,1368,2H,801.933043,Pass,Simple pass,interception,43,86,63.0,91.0,t
27080,63,364,1586,2H,824.4368770000002,Pass,Simple pass,,25,21,32.0,25.0,t
27085,63,364,1292,2H,830.8497079999997,Pass,Simple pass,,30,17,32.0,26.0,t
27089,63,364,51,2H,837.7173789999997,Pass,Simple pass,,38,50,44.0,30.0,t
27096,81,364,1433,2H,873.0860309999998,Pass,Simple pass,,27,80,34.0,69.0,t
27103,63,364,1586,2H,890.1352610000004,Duel,Ground defending duel,neutral,63,10,66.0,8.0,t
27109,81,364,1658,2H,908.7686670000003,Free Kick,Free Kick,,48,60,45.0,58.0,t
27113,81,364,1669,2H,919.3101509999997,Pass,Simple pass,,60,6,74.0,43.0,t
27118,81,364,22,2H,926.7900920000002,Shot,Shot,gb,93,54,0.0,0.0,t
27123,63,364,36,2H,990.451994,Pass,Simple pass,,41,6,30.0,19.0,t
27129,63,364,1584,2H,998.457477,Pass,Simple pass,,26,36,26.0,67.0,t
27419,63,364,51,2H,1990.9165700000003,Duel,Air duel,lost,7,37,52.0,76.0,f
27434,63,364,1584,2H,2030.674432,Duel,Ground defending duel,lost,31,61,27.0,63.0,f
27441,63,364,1690,2H,2092.359893,Duel,Ground loose ball duel,lost,25,82,10.0,75.0,f
27452,81,364,1433,2H,2133.487381,Pass,High pass,,38,71,69.0,0.0,f
27473,81,364,1975,2H,2198.7769740000003,Duel,Air duel,lost,39,30,11.0,8.0,f
27483,81,364,1631,2H,2216.309604,Others on the ball,Clearance,interception,36,94,33.0,100.0,f
27511,63,364,1581,2H,2301.988768,Pass,Cross,high,90,82,100.0,35.0,f
27523,81,364,940,2H,2356.2657230000004,Duel,Ground loose ball duel,lost,35,81,36.0,82.0,f
27537,81,364,683,2H,2464.726793,Free Kick,Free Kick,,16,5,70.0,20.0,f
27566,63,364,51,2H,2595.1512350000003,Pass,Head pass,,58,80,11.0,93.0,f
27579,63,364,1292,2H,2691.0896620000003,Duel,Ground defending duel,lost,25,5,21.0,7.0,f
27594,63,364,1617,2H,2731.804805,Duel,Ground attacking duel,lost,76,7,94.0,75.0,f
27615,63,364,1292,2H,2798.427817,Pass,Simple pass,,61,20,81.0,46.0,f
27624,81,364,22,2H,2815.64723,Pass,Smart pass,through,61,52,78.0,58.0,f
27644,81,364,1669,2H,2867.082656,Pass,Launch,interception,20,31,46.0,52.0,f
27135,81,364,1669,2H,1005.9844439999996,Pass,Simple pass,,45,15,35.0,15.0,t
27144,81,364,1998,2H,1045.030643,Duel,Air duel,won,34,13,36.0,0.0,t
27154,63,364,36,2H,1073.2012960000002,Duel,Ground attacking duel,won,81,4,92.0,6.0,t
27161,63,364,1617,2H,1084.4737729999997,Pass,Simple pass,,74,51,68.0,55.0,t
27167,81,364,178,2H,1095.5881230000005,Pass,Simple pass,,28,80,37.0,66.0,t
27172,63,364,711,2H,1103.474564,Duel,Ground attacking duel,neutral,37,89,31.0,85.0,t
27180,63,364,1586,2H,1120.1643279999998,Duel,Ground defending duel,won,26,58,35.0,21.0,t
27185,81,364,22,2H,1131.7864689999997,Pass,Simple pass,,55,55,48.0,51.0,t
27189,81,364,1433,2H,1136.1668799999998,Pass,Simple pass,,38,62,36.0,41.0,t
27193,81,364,1433,2H,1149.833753,Pass,Simple pass,,35,43,60.0,34.0,t
27199,63,364,1581,2H,1155.9150410000002,Duel,Ground attacking duel,won,79,81,88.0,90.0,t
27203,63,364,1292,2H,1165.3738890000004,Pass,Simple pass,,56,30,67.0,62.0,t
27208,81,364,1975,2H,1177.7589749999995,Others on the ball,Acceleration,,23,10,47.0,35.0,t
27215,63,364,1617,2H,1193.2767489999997,Duel,Ground attacking duel,won,85,13,95.0,17.0,t
27226,81,364,1669,2H,1270.28982,Pass,Simple pass,,52,22,44.0,68.0,t
27230,81,364,1631,2H,1281.4201700000003,Pass,Simple pass,,75,95,64.0,89.0,t
27235,81,364,1631,2H,1290.7268620000004,Free Kick,Throw in,,69,100,61.0,95.0,t
27241,63,364,1292,2H,1314.5514750000002,Duel,Ground defending duel,neutral,44,7,44.0,7.0,t
27245,81,364,826,2H,1328.991801,Pass,Simple pass,,72,95,62.0,90.0,t
27250,63,364,711,2H,1343.9083710000004,Duel,Ground defending duel,won,30,81,34.0,76.0,t
27259,81,364,1631,2H,1379.6816559999995,Free Kick,Throw in,,38,100,49.0,84.0,t
27268,81,364,178,2H,1435.1383290000003,Pass,Simple pass,,68,64,64.0,63.0,t
27276,81,364,1998,2H,1471.6514120000002,Free Kick,Throw in,,75,0,53.0,34.0,t
27280,81,364,826,2H,1484.4889899999998,Pass,Simple pass,,68,56,70.0,44.0,t
27285,63,364,36,2H,1501.1484170000003,Pass,Simple pass,,29,8,16.0,23.0,t
27289,63,364,51,2H,1507.788853,Pass,Simple pass,,37,66,55.0,63.0,t
27295,63,364,711,2H,1523.8185350000003,Pass,Simple pass,,32,83,64.0,93.0,t
27302,63,364,1586,2H,1543.056479,Duel,Ground loose ball duel,won,61,45,72.0,51.0,t
27313,81,364,940,2H,1628.2449310000002,Pass,Simple pass,,34,36,15.0,30.0,t
27318,63,364,1584,2H,1637.5346840000002,Duel,Ground defending duel,neutral,30,94,34.0,100.0,t
27327,81,364,1669,2H,1673.014029,Duel,Ground attacking duel,neutral,75,14,100.0,0.0,t
27332,81,364,1433,2H,1716.4883099999995,Pass,Simple pass,,70,86,72.0,94.0,t
27337,81,364,826,2H,1756.7095209999998,Pass,Simple pass,,79,94,94.0,92.0,t
27343,81,364,826,2H,1765.9899759999998,Duel,Ground attacking duel,won,84,92,23.0,22.0,t
27351,63,364,1581,2H,1789.674231,Duel,Ground attacking duel,neutral,53,51,50.0,52.0,t
27356,81,364,683,2H,1804.872724,Pass,High pass,,13,65,67.0,12.0,t
27361,81,364,22,2H,1821.222399,Pass,Simple pass,,68,12,75.0,6.0,t
27368,81,364,1998,2H,1830.106933,Pass,Simple pass,,71,7,69.0,23.0,t
27372,81,364,1998,2H,1838.274499,Pass,Simple pass,,72,6,57.0,12.0,t
27376,81,364,1998,2H,1847.16442,Pass,Simple pass,,69,7,75.0,14.0,t
27382,81,364,940,2H,1855.266278,Duel,Ground defending duel,won,61,29,65.0,61.0,t
27387,81,364,940,2H,1866.884183,Pass,Simple pass,,59,25,68.0,20.0,t
27393,81,364,1975,2H,1912.92501,Pass,Simple pass,,27,11,10.0,55.0,t
27398,81,364,22,2H,1926.649421,Duel,Ground loose ball duel,won,69,91,66.0,93.0,t
27406,63,364,711,2H,1951.425567,Pass,High pass,,10,67,35.0,87.0,t
27414,81,364,178,2H,1985.042492,Free Kick,Corner,,100,0,98.0,8.0,t
27420,63,364,1586,2H,1993.308548,Duel,Ground loose ball duel,won,52,76,19.0,66.0,t
27429,81,364,683,2H,2016.241005,Pass,Simple pass,,11,52,34.0,89.0,t
27433,81,364,22,2H,2029.0880020000004,Duel,Ground attacking duel,won,69,39,73.0,37.0,t
27447,81,364,1631,2H,2123.118839,Pass,Head pass,,38,81,56.0,95.0,t
27454,63,364,1581,2H,2145.869008,Free Kick,Throw in,,38,100,30.0,82.0,t
27458,63,364,1362,2H,2155.829423,Pass,Simple pass,,7,55,14.0,42.0,t
27462,63,364,1617,2H,2164.371983,Duel,Ground attacking duel,neutral,53,22,38.0,21.0,t
27467,81,364,178,2H,2174.216855,Pass,Simple pass,,86,75,77.0,71.0,t
27478,63,364,51,2H,2203.5484880000004,Duel,Ground attacking duel,won,40,76,38.0,85.0,t
27486,63,364,1584,2H,2226.282258,Pass,Simple pass,,35,34,42.0,44.0,t
27490,63,364,1584,2H,2237.6230720000003,Pass,Simple pass,,39,24,31.0,69.0,t
27494,63,364,51,2H,2251.422304,Pass,Simple pass,,34,30,65.0,8.0,t
27499,81,364,940,2H,2256.518599,Pass,Simple pass,counter_attack,35,83,45.0,54.0,t
27504,63,364,1584,2H,2282.716081,Pass,Simple pass,,26,21,37.0,6.0,t
27508,63,364,1586,2H,2295.081634,Pass,Simple pass,,64,87,94.0,86.0,t
27517,63,364,1362,2H,2344.962154,Pass,Simple pass,,8,48,30.0,18.0,t
27524,63,364,1690,2H,2357.369868,Duel,Ground loose ball duel,won,65,19,64.0,18.0,t
27533,63,364,1581,2H,2428.802923,Pass,Simple pass,,86,82,73.0,87.0,t
27540,63,364,1292,2H,2478.094193,Pass,Simple pass,,42,33,66.0,6.0,t
27544,81,364,178,2H,2483.3848150000003,Duel,Ground loose ball duel,won,8,24,38.0,85.0,t
27548,81,364,22,2H,2491.7282560000003,Pass,Simple pass,,48,86,42.0,89.0,t
27552,81,364,22,2H,2500.36399,Pass,Simple pass,assist,86,62,88.0,43.0,t
27559,81,364,1433,2H,2581.039419,Pass,Simple pass,,31,88,42.0,80.0,t
27563,81,364,683,2H,2590.67681,Pass,High pass,,5,59,38.0,10.0,t
